Date	Adj. Open	Adj. Close	S&P Open
1991-10-18	1.7174950872	1.713445126	391.920013
1991-10-21	1.72123351293	1.70565673906	392.48999
1991-10-22	1.72902189987	1.69786835212	390.019989
1991-10-23	1.713445126	1.65518799171	387.829987
1991-10-24	1.6511380305	1.62403444397	387.940002
1991-10-25	1.61219609582	1.59661932195	385.070007
1991-10-28	1.60440770889	1.60440770889	384.200012
1991-10-29	1.60440770889	1.61219609582	389.519989
1991-10-30	1.61998448276	1.54988900033	391.480011
1991-10-31	1.58104254808	1.60440770889	392.959991
1991-11-01	1.59661932195	1.58883093501	392.459991
1991-11-04	1.58104254808	1.54988900033	391.290009
1991-11-05	1.54988900033	1.51873545259	390.279999
1991-11-06	1.52652383952	1.49537029178	388.709991
1991-11-07	1.51094706565	1.54988900033	389.970001
1991-11-08	1.59661932195	1.65892641744	393.720001
1991-11-11	1.66671480438	1.67450319131	392.899994
1991-11-12	1.69007996519	1.69786835212	393.119995
1991-11-13	1.68229157825	1.68634153946	396.73999
1991-11-14	1.69007996519	1.70565673906	397.410004
1991-11-15	1.69786835212	1.55767738727	397.149994
1991-11-18	1.5612630632	1.6277728697	382.619995
1991-11-19	1.61590727042	1.60029463978	385.23999
1991-11-20	1.60029463978	1.57687569384	379.420013
1991-11-21	1.57687569384	1.59248832447	378.529999
1991-11-22	1.59248832447	1.60029463978	380.049988
1991-11-25	1.59248832447	1.60029463978	376.140015
1991-11-26	1.6081009551	1.6081009551	375.339996
1991-11-27	1.60029463978	1.59248832447	377.959991
1991-11-29	1.57687569384	1.58468200915	376.549988
1991-12-02	1.58468200915	1.61590727042	375.109985
1991-12-03	1.62371358573	1.57687569384	381.399994
1991-12-04	1.58468200915	1.57687569384	380.959991
1991-12-05	1.57687569384	1.5612630632	380.070007
1991-12-06	1.54565043257	1.52223148662	377.390015
1991-12-09	1.53003780194	1.5340970859	379.089996
1991-12-10	1.53003780194	1.5340970859	378.26001
1991-12-11	1.53784411726	1.53003780194	377.899994
1991-12-12	1.54190340122	1.54190340122	377.700012
1991-12-13	1.55345674789	1.57312866248	381.549988
1991-12-16	1.57312866248	1.57687569384	384.480011
1991-12-17	1.57687569384	1.57687569384	384.459991
1991-12-18	1.56906937852	1.61590727042	382.73999
1991-12-19	1.60029463978	1.58468200915	383.459991
1991-12-20	1.60029463978	1.56906937852	382.519989
1991-12-23	1.57687569384	1.6081009551	387.049988
1991-12-24	1.62371358573	1.63151990105	396.820007
1991-12-26	1.64713253168	1.71364233817	399.329987
1991-12-27	1.70958305421	1.71738936952	404.839996
1991-12-30	1.71738936952	1.77203357674	406.48999
1991-12-31	1.79170549133	1.76048023007	415.140015
1992-01-02	1.74080831547	1.85790304521	417.029999
1992-01-03	1.87351567584	1.84229041458	417.269989
1992-01-06	1.83448409926	1.81106515332	419.309998
1992-01-07	1.79545252268	1.84634969854	417.959991
1992-01-08	1.82667778395	1.88912830648	417.359985
1992-01-09	1.88912830648	1.94377251369	418.089996
1992-01-10	1.92035356774	1.94377251369	417.619995
1992-01-13	1.94377251369	1.93596619837	415.049988
1992-01-14	1.94377251369	2.01402935153	414.339996
1992-01-15	2.01402935153	1.98280409027	420.450012
1992-01-16	1.99061040558	1.95938514432	420.769989
1992-01-17	2.11551145064	2.02183566685	418.200012
1992-01-20	2.01402935153	1.9984167209	418.859985
1992-01-21	2.00622303622	1.90880022107	416.359985
1992-01-22	1.92035356774	1.98280409027	412.649994
1992-01-23	2.00622303622	2.01402935153	418.130005
1992-01-24	2.01402935153	2.01777638288	414.959991
1992-01-27	2.02183566685	2.01402935153	415.440002
1992-01-28	2.02183566685	2.03744829748	414.980011
1992-01-29	2.02183566685	1.97499777495	414.959991
1992-01-30	1.98280409027	1.99061040558	410.339996
1992-01-31	1.9984167209	2.02183566685	411.649994
1992-02-03	2.02183566685	2.05306092811	408.790009
1992-02-04	2.05306092811	2.05306092811	409.600006
1992-02-05	2.06867355874	2.06461427478	413.880005
1992-02-06	2.05306092811	2.00216375225	413.869995
1992-02-07	2.00622303622	1.9984167209	413.820007
1992-02-10	1.9984167209	1.9712507436	411.070007
1992-02-11	1.96719145964	1.96344442828	413.769989
1992-02-12	1.99061040558	2.03744829748	413.769989
1992-02-13	2.03744829748	2.00622303622	417.130005
1992-02-14	1.99433581495	2.0059107836	413.690002
1992-02-18	2.00997766448	1.96305211589	412.480011
1992-02-19	1.96305211589	1.9395893416	407.380005
1992-02-20	1.95523119113	2.02155263313	408.26001
1992-02-21	2.02561951401	2.03344043877	413.899994
1992-02-24	2.0725450626	2.06847818172	411.459991
1992-02-25	2.0725450626	2.14293338548	412.269989
1992-02-26	2.13511246071	2.18579205319	410.480011
1992-02-27	2.18985893406	2.14293338548	415.350006
1992-02-28	2.14293338548	2.11164968642	413.859985
1992-03-02	2.11947061118	2.10382876166	412.679993
1992-03-03	2.11947061118	2.07629910648	412.450012
1992-03-04	2.0725450626	2.03344043877	412.859985
1992-03-05	2.01779858925	1.98651489019	409.329987
1992-03-06	1.98651489019	2.00215673972	406.51001
1992-03-09	1.99433581495	1.99433581495	404.450012
1992-03-10	2.00215673972	1.99433581495	405.209991
1992-03-11	1.99433581495	1.97869396542	406.880005
1992-03-12	1.97869396542	1.96305211589	404.029999
1992-03-13	1.97869396542	1.97493992154	403.920013
1992-03-16	1.96305211589	1.9827608463	405.850006
1992-03-17	1.98651489019	1.96711899677	406.390015
1992-03-18	1.97869396542	1.99433581495	409.579987
1992-03-19	1.99433581495	1.97087304066	409.149994
1992-03-20	1.97087304066	1.97869396542	409.799988
1992-03-23	1.97087304066	1.97087304066	411.290009
1992-03-24	1.98651489019	2.03344043877	409.910004
1992-03-25	2.03344043877	2.01779858925	408.880005
1992-03-26	2.02561951401	2.00215673972	407.519989
1992-03-27	1.99840269583	1.90830564254	407.859985
1992-03-30	1.91612656731	1.81852142625	403.5
1992-03-31	1.82227547013	1.82227547013	403.0
1992-04-01	1.79099177107	1.84573824443	403.670013
1992-04-02	1.84573824443	1.83791731966	404.170013
1992-04-03	1.83791731966	1.84573824443	400.5
1992-04-06	1.84573824443	1.90048471778	401.540009
1992-04-07	1.90830564254	1.79099177107	405.589996
1992-04-08	1.78317084631	1.74813310336	398.049988
1992-04-09	1.75188714725	1.79099177107	394.5
1992-04-10	1.79099177107	1.73624529772	400.589996
1992-04-13	1.73624529772	1.76752899678	404.279999
1992-04-14	1.8066336206	1.83791731966	406.079987
1992-04-15	1.81445454537	1.89266379301	412.390015
1992-04-16	1.88484286825	1.84573824443	416.279999
1992-04-20	1.84573824443	1.77534992155	416.049988
1992-04-21	1.78317084631	1.75970807202	410.160004
1992-04-22	1.75970807202	1.80287957672	410.26001
1992-04-23	1.79881269584	1.78317084631	409.809998
1992-04-24	1.78317084631	1.76752899678	411.600006
1992-04-27	1.75188714725	1.74406622249	409.029999
1992-04-28	1.72842437296	1.6971406739	408.450012
1992-04-29	1.6971406739	1.78317084631	409.109985
1992-04-30	1.79099177107	1.88108882436	412.019989
1992-05-01	1.87702194348	1.85355916919	414.950012
1992-05-04	1.86138009396	1.89266379301	412.540009
1992-05-05	1.89266379301	1.89266379301	416.910004
1992-05-06	1.90048471778	1.93176841684	416.839996
1992-05-07	1.92394749207	1.90048471778	416.790009
1992-05-08	1.92394749207	1.9395893416	415.869995
1992-05-11	1.9395893416	1.94741026636	416.049988
1992-05-12	1.94741026636	1.94741026636	418.48999
1992-05-13	1.95523119113	1.96305211589	416.290009
1992-05-14	1.96305211589	1.92019344818	416.450012
1992-05-15	1.90830564254	1.89673067389	413.140015
1992-05-18	1.92394749207	1.88890974913	410.130005
1992-05-19	1.90048471778	1.85762605007	412.820007
1992-05-20	1.86920101872	1.87702194348	416.369995
1992-05-21	1.88484286825	1.8498051253	415.399994
1992-05-22	1.84573824443	1.86138009396	412.609985
1992-05-26	1.86138009396	1.85355916919	414.019989
1992-05-27	1.85355916919	1.88484286825	411.410004
1992-05-28	1.87702194348	1.86138009396	412.170013
1992-05-29	1.86920101872	1.86920101872	416.73999
1992-06-01	1.79472949303	1.80256673973	415.350006
1992-06-02	1.80256673973	1.77121775295	417.299988
1992-06-03	1.77121775295	1.69692065428	413.5
1992-06-04	1.7006825327	1.70851977939	414.600006
1992-06-05	1.71635702609	1.72043239437	413.26001
1992-06-08	1.72419427278	1.7006825327	413.480011
1992-06-09	1.7006825327	1.692845286	413.399994
1992-06-10	1.692845286	1.68500803931	410.059998
1992-06-11	1.68500803931	1.68908340759	407.25
1992-06-12	1.70851977939	1.71259514767	409.079987
1992-06-15	1.692845286	1.64989717412	409.76001
1992-06-16	1.62231006575	1.54393759881	410.290009
1992-06-17	1.53610035211	1.48907687195	408.329987
1992-06-18	1.48907687195	1.4185416517	402.26001
1992-06-19	1.44205339178	1.40286715831	400.959991
1992-06-22	1.37935541823	1.38719266492	403.640015
1992-06-23	1.410704405	1.4185416517	403.399994
1992-06-24	1.42637889839	1.44205339178	404.049988
1992-06-25	1.45772788517	1.43045426667	403.829987
1992-06-26	1.43421614509	1.4185416517	403.119995
1992-06-29	1.43421614509	1.46556513186	403.470001
1992-06-30	1.46556513186	1.50475136534	408.940002
1992-07-01	1.50475136534	1.53610035211	408.200012
1992-07-02	1.53610035211	1.44989063848	412.880005
1992-07-06	1.45772788517	1.44989063848	411.769989
1992-07-07	1.44989063848	1.38719266492	413.829987
1992-07-08	1.37935541823	1.43421614509	409.149994
1992-07-09	1.44205339178	1.43829151337	410.279999
1992-07-10	1.44205339178	1.43421614509	414.230011
1992-07-13	1.43421614509	1.47340237856	414.619995
1992-07-14	1.47340237856	1.48907687195	414.859985
1992-07-15	1.48907687195	1.50475136534	417.679993
1992-07-16	1.49691411864	1.52826310542	417.040009
1992-07-17	1.410704405	1.410704405	417.540009
1992-07-20	1.40286715831	1.40286715831	415.619995
1992-07-21	1.42637889839	1.43421614509	413.75
1992-07-22	1.4185416517	1.38719266492	413.73999
1992-07-23	1.39502991161	1.40286715831	410.929993
1992-07-24	1.39502991161	1.43829151337	412.070007
1992-07-27	1.43421614509	1.4185416517	411.600006
1992-07-28	1.42637889839	1.45772788517	411.549988
1992-07-29	1.46180325345	1.48123962525	417.519989
1992-07-30	1.48123962525	1.48123962525	422.200012
1992-07-31	1.48123962525	1.46556513186	423.920013
1992-08-03	1.46556513186	1.43421614509	424.190002
1992-08-04	1.410704405	1.42637889839	425.089996
1992-08-05	1.42637889839	1.40286715831	424.350006
1992-08-06	1.38719266492	1.37935541823	422.190002
1992-08-07	1.31665744467	1.35991904642	420.589996
1992-08-10	1.35584367814	1.38343078651	418.869995
1992-08-11	1.39502991161	1.36368092484	419.450012
1992-08-12	1.37151817153	1.38343078651	418.890015
1992-08-13	1.39502991161	1.40286715831	417.779999
1992-08-14	1.410704405	1.40286715831	417.73999
1992-08-17	1.39091251117	1.40662903672	419.890015
1992-08-18	1.39877077395	1.40662903672	420.73999
1992-08-19	1.40285707059	1.39877077395	421.339996
1992-08-20	1.40662903672	1.40662903672	418.190002
1992-08-21	1.40662903672	1.40285707059	418.269989
1992-08-24	1.39091251117	1.35947946007	414.799988
1992-08-25	1.35947946007	1.39499880781	410.730011
1992-08-26	1.39091251117	1.39091251117	411.649994
1992-08-27	1.40662903672	1.39877077395	413.51001
1992-08-28	1.39091251117	1.4144872995	413.540009
1992-08-31	1.4144872995	1.4459203506	414.869995
1992-09-01	1.45377861337	1.46163687615	414.029999
1992-09-02	1.46163687615	1.52450297835	416.070007
1992-09-03	1.5402195039	1.50092819002	417.980011
1992-09-04	1.51664471557	1.48521166447	417.980011
1992-09-08	1.46949513892	1.50092819002	417.079987
1992-09-09	1.5087864528	1.5402195039	414.440002
1992-09-10	1.5087864528	1.54807776667	416.339996
1992-09-11	1.5402195039	1.49715622389	419.950012
1992-09-14	1.5402195039	1.55593602945	419.649994
1992-09-15	1.54807776667	1.51664471557	425.220001
1992-09-16	1.50092819002	1.4773534017	419.709991
1992-09-17	1.48521166447	1.4459203506	419.920013
1992-09-18	1.43806208782	1.46163687615	419.920013
1992-09-21	1.46949513892	1.46163687615	422.899994
1992-09-22	1.46949513892	1.43806208782	422.140015
1992-09-23	1.4459203506	1.49306992725	417.140015
1992-09-24	1.48521166447	1.45377861337	417.459991
1992-09-25	1.45377861337	1.43020382505	418.470001
1992-09-28	1.4144872995	1.40662903672	414.350006
1992-09-29	1.39877077395	1.41071533336	416.619995
1992-09-30	1.4144872995	1.41857359614	416.790009
1992-10-01	1.40662903672	1.39091251117	417.799988
1992-10-02	1.39877077395	1.37519598562	416.290009
1992-10-05	1.35947946007	1.36733772285	410.470001
1992-10-06	1.37519598562	1.40662903672	407.570007
1992-10-07	1.4144872995	1.37519598562	407.170013
1992-10-08	1.3830542484	1.36733772285	404.290009
1992-10-09	1.36733772285	1.36356575671	407.75
1992-10-12	1.35947946007	1.3830542484	402.660004
1992-10-13	1.40662903672	1.42643185891	407.440002
1992-10-14	1.42234556227	1.4459203506	409.299988
1992-10-15	1.43806208782	1.43020382505	409.339996
1992-10-16	1.46949513892	1.5402195039	409.600006
1992-10-19	1.5402195039	1.5402195039	411.730011
1992-10-20	1.5402195039	1.54430580054	414.980011
1992-10-21	1.54807776667	1.52450297835	415.529999
1992-10-22	1.52450297835	1.53236124112	415.670013
1992-10-23	1.54807776667	1.53236124112	414.899994
1992-10-26	1.53236124112	1.61880213165	414.089996
1992-10-27	1.61880213165	1.61880213165	418.179993
1992-10-28	1.61094386887	1.64237691997	418.48999
1992-10-29	1.64237691997	1.67380997107	420.149994
1992-10-30	1.68166823385	1.65023518275	420.859985
1992-11-02	1.65023518275	1.64237691997	418.660004
1992-11-03	1.65023518275	1.6345186572	422.75
1992-11-04	1.6345186572	1.65023518275	419.910004
1992-11-05	1.65023518275	1.7288178105	417.079987
1992-11-06	1.72095954772	1.75239259882	418.350006
1992-11-09	1.7602508616	1.73667607327	417.579987
1992-11-10	1.7288178105	1.76810912437	418.589996
1992-11-11	1.77596738715	1.78382564992	418.619995
1992-11-12	1.7916839127	1.78791194656	422.200012
1992-11-13	1.7916839127	1.76810912437	422.890015
1992-11-16	1.76810912437	1.80362847211	422.440002
1992-11-17	1.79954217547	1.73667607327	420.630005
1992-11-18	1.7602508616	1.81525870102	419.269989
1992-11-19	1.81525870102	1.83097522657	422.859985
1992-11-20	1.83883348935	1.80740043825	423.609985
1992-11-23	1.77596738715	1.78382564992	426.649994
1992-11-24	1.7916839127	1.80740043825	425.140015
1992-11-25	1.7916839127	1.77596738715	427.589996
1992-11-27	1.77596738715	1.77596738715	429.190002
1992-11-30	1.77179909124	1.81117240438	430.190002
1992-12-01	1.80329774175	1.83479639226	431.350006
1992-12-02	1.83479639226	1.80329774175	430.779999
1992-12-03	1.77967375387	1.81117240438	429.980011
1992-12-04	1.80329774175	1.79164324106	429.929993
1992-12-07	1.78754841649	1.81904706701	432.059998
1992-12-08	1.81904706701	1.8310165542	435.309998
1992-12-09	1.81904706701	1.81526722894	436.98999
1992-12-10	1.80329774175	1.80329774175	435.660004
1992-12-11	1.80329774175	1.81117240438	434.640015
1992-12-14	1.81117240438	1.80329774175	433.730011
1992-12-15	1.78754841649	1.77589391581	432.820007
1992-12-16	1.77179909124	1.7324257781	432.579987
1992-12-17	1.74030044073	1.79164324106	431.519989
1992-12-18	1.81117240438	1.83479639226	435.459991
1992-12-21	1.83479639226	1.87826452997	441.26001
1992-12-22	1.88204436803	1.90976318048	440.700012
1992-12-23	1.89779369328	1.88204436803	440.290009
1992-12-24	1.88991903066	1.85842038014	439.029999
1992-12-28	1.86629504277	1.8741697054	439.769989
1992-12-29	1.8741697054	1.87826452997	439.149994
1992-12-30	1.88204436803	1.85054571752	437.980011
1992-12-31	1.85054571752	1.88204436803	438.820007
1993-01-04	1.8741697054	1.83479639226	435.700012
1993-01-05	1.82692172963	1.86629504277	435.380005
1993-01-06	1.91354301854	1.94504166905	434.339996
1993-01-07	1.94504166905	1.92141768117	434.519989
1993-01-08	1.91354301854	1.9607909943	430.730011
1993-01-11	1.95291633168	2.01969347076	429.040009
1993-01-12	1.97654031956	1.93716700642	430.950012
1993-01-13	1.93716700642	2.00016430744	431.029999
1993-01-14	2.0159136327	2.04741228321	433.079987
1993-01-15	1.92141768117	1.89779369328	435.869995
1993-01-18	1.8741697054	1.8741697054	437.130005
1993-01-19	1.88204436803	1.88204436803	436.839996
1993-01-20	1.88204436803	1.88991903066	435.140015
1993-01-21	1.88204436803	1.88991903066	433.369995
1993-01-22	1.89779369328	1.8741697054	435.48999
1993-01-25	1.86629504277	1.88991903066	436.109985
1993-01-26	1.90566835591	1.91354301854	440.049988
1993-01-27	1.92141768117	1.89779369328	439.950012
