date	close
27-Jun-11	43.42964705
28-Jun-11	43.85081156
29-Jun-11	43.69123991
30-Jun-11	43.90443809
1-Jul-11	44.89718301
5-Jul-11	45.70419699
6-Jul-11	46.00895267
7-Jul-11	46.72048526
8-Jul-11	47.0487843
11-Jul-11	46.30193668
12-Jul-11	46.26923757
13-Jul-11	46.82773833
14-Jul-11	46.79503923
15-Jul-11	47.73023371
18-Jul-11	48.89170602
19-Jul-11	49.29063514
20-Jul-11	50.60513927
21-Jul-11	50.65614988
22-Jul-11	51.44223643
25-Jul-11	52.12237787
26-Jul-11	52.76458835
27-Jul-11	51.34937096
28-Jul-11	51.24865771
29-Jul-11	51.07339049
1-Aug-11	51.89348412
2-Aug-11	50.8680401
3-Aug-11	51.34675504
4-Aug-11	49.35864928
5-Aug-11	48.86816266
8-Aug-11	46.1986075
9-Aug-11	48.91917327
10-Aug-11	47.5693541
11-Aug-11	48.87862638
12-Aug-11	49.30894664
15-Aug-11	50.14865972
16-Aug-11	49.76542618
17-Aug-11	49.76019432
18-Aug-11	47.87803368
19-Aug-11	46.56745344
22-Aug-11	46.62107997
23-Aug-11	48.86554673
24-Aug-11	49.20300153
25-Aug-11	48.88124231
26-Aug-11	50.17089512
29-Aug-11	51.00668431
30-Aug-11	51.00930024
31-Aug-11	50.33439066
1-Sep-11	49.83736422
2-Sep-11	48.92440513
6-Sep-11	49.66863682
7-Sep-11	50.21667387
8-Sep-11	50.24414112
9-Sep-11	49.37303689
12-Sep-11	49.69479611
13-Sep-11	50.30692341
14-Sep-11	50.91905071
15-Sep-11	51.39776564
16-Sep-11	52.38397074
19-Sep-11	53.83973502
20-Sep-11	54.07778452
21-Sep-11	53.9064412
22-Sep-11	52.55662202
23-Sep-11	52.88099717
26-Sep-11	52.73319721
27-Sep-11	52.22178316
28-Sep-11	51.92749119
29-Sep-11	51.08516217
30-Sep-11	49.87529518
3-Oct-11	48.99634316
4-Oct-11	48.72167066
5-Oct-11	49.47375014
6-Oct-11	49.35864928
7-Oct-11	48.36852029
10-Oct-11	50.85496045
11-Oct-11	52.35650349
12-Oct-11	52.6050167
13-Oct-11	53.42118644
14-Oct-11	55.19609401
17-Oct-11	54.93319318
18-Oct-11	55.22748515
19-Oct-11	52.13807344
20-Oct-11	51.70513726
21-Oct-11	51.38599396
24-Oct-11	53.07326793
25-Oct-11	52.02689648
26-Oct-11	52.39705038
27-Oct-11	52.93200778
28-Oct-11	52.96601485
31-Oct-11	52.94377946
1-Nov-11	51.86209297
2-Nov-11	51.97980976
3-Nov-11	52.72011756
4-Nov-11	52.34996366
7-Nov-11	52.28325748
8-Nov-11	53.13343429
9-Nov-11	51.70121336
10-Nov-11	50.38540127
11-Nov-11	50.30692341
14-Nov-11	49.60585453
15-Nov-11	50.85757638
16-Nov-11	50.32654287
17-Nov-11	49.36388114
18-Nov-11	49.04081395
21-Nov-11	48.26519111
22-Nov-11	49.24616435
23-Nov-11	48.00098232
25-Nov-11	47.55365853
28-Nov-11	49.19515374
29-Nov-11	48.81322816
30-Nov-11	49.99039604
1-Dec-11	50.73985959
2-Dec-11	50.97136928
5-Dec-11	51.40430547
6-Dec-11	51.13486482
7-Dec-11	50.89158345
8-Dec-11	51.09693385
9-Dec-11	51.48409129
12-Dec-11	51.25127364
13-Dec-11	50.85496045
14-Dec-11	49.72749522
15-Dec-11	49.56399968
16-Dec-11	49.83605625
19-Dec-11	49.99170401
20-Dec-11	51.78884697
21-Dec-11	51.85359121
22-Dec-11	52.12891769
23-Dec-11	52.75412464
27-Dec-11	53.17267322
28-Dec-11	52.6638751
29-Dec-11	52.98825025
30-Dec-11	52.97255468
3-Jan-12	53.78741644
4-Jan-12	54.07647656
5-Jan-12	54.67683218
6-Jan-12	55.24841258
9-Jan-12	55.16077897
10-Jan-12	55.35828158
11-Jan-12	55.26803205
12-Jan-12	55.11630819
13-Jan-12	54.90964982
17-Jan-12	55.54924437
18-Jan-12	56.12605664
19-Jan-12	55.94817349
20-Jan-12	54.97374008
23-Jan-12	55.90357191
24-Jan-12	54.98812768
25-Jan-12	58.421534
26-Jan-12	58.15601725
27-Jan-12	58.50262779
30-Jan-12	59.25209134
31-Jan-12	59.70595496
1-Feb-12	59.66802399
2-Feb-12	59.52807181
3-Feb-12	60.12450354
6-Feb-12	60.68562023
7-Feb-12	61.32129089
8-Feb-12	62.34804287
9-Feb-12	64.50487602
10-Feb-12	64.53757513
13-Feb-12	65.73828637
14-Feb-12	66.63554989
15-Feb-12	65.09345997
16-Feb-12	65.68727576
17-Feb-12	65.67550408
21-Feb-12	67.34054265
22-Feb-12	67.10380111
23-Feb-12	67.54196916
24-Feb-12	68.32936368
27-Feb-12	68.76753172
28-Feb-12	70.02971728
29-Feb-12	70.94921619
1-Mar-12	71.21473295
2-Mar-12	71.30759842
5-Mar-12	69.73542531
6-Mar-12	69.35611566
7-Mar-12	69.41235813
8-Mar-12	70.8903578
9-Mar-12	71.30629045
12-Mar-12	72.19963008
13-Mar-12	74.30545262
14-Mar-12	77.11495997
15-Mar-12	76.58915831
16-Mar-12	76.59046628
19-Mar-12	78.62173485
20-Mar-12	79.25740551
21-Mar-12	78.80484986
22-Mar-12	78.39153314
23-Mar-12	77.96121288
26-Mar-12	79.39081787
27-Mar-12	80.37179111
28-Mar-12	80.7824919
29-Mar-12	79.76751159
30-Mar-12	78.41900039
2-Apr-12	80.9145963
3-Apr-12	82.31281015
4-Apr-12	81.65752002
5-Apr-12	82.88308259
9-Apr-12	83.21661349
10-Apr-12	82.19770929
11-Apr-12	81.90472528
12-Apr-12	81.45609352
13-Apr-12	79.16192412
16-Apr-12	75.87893369
17-Apr-12	79.74658416
18-Apr-12	79.56870102
19-Apr-12	76.8350556
20-Apr-12	74.94373921
23-Apr-12	74.77631977
24-Apr-12	73.28262453
25-Apr-12	79.78582309
26-Apr-12	79.4849913
27-Apr-12	78.87024807
30-Apr-12	76.38249995
1-May-12	76.14052655
2-May-12	76.64409281
3-May-12	76.09997966
4-May-12	73.93268279
7-May-12	74.4859517
8-May-12	74.31591634
9-May-12	74.44671277
10-May-12	74.62197999
11-May-12	74.12364558
14-May-12	73.01318388
15-May-12	72.3526619
16-May-12	71.42466122
17-May-12	69.33780416
18-May-12	69.37181123
21-May-12	73.41342096
22-May-12	72.84968834
23-May-12	74.62721184
24-May-12	73.94183854
25-May-12	73.54552536
29-May-12	74.85087374
30-May-12	75.75336912
31-May-12	75.56502225
1-Jun-12	73.37548999
4-Jun-12	73.80711822
5-Jun-12	73.61615543
6-Jun-12	74.74492863
7-Jun-12	74.7789357
8-Jun-12	75.90378501
11-Jun-12	74.70699767
12-Jun-12	75.35967186
13-Jun-12	74.83648613
14-Jun-12	74.75408438
15-Jun-12	75.0941551
18-Jun-12	76.61793353
19-Jun-12	76.83113171
20-Jun-12	76.61283247
21-Jun-12	75.55717447
22-Jun-12	76.13660266
25-Jun-12	74.65402511
26-Jun-12	74.81882861
27-Jun-12	75.14254978
28-Jun-12	74.42970923
29-Jun-12	76.38511588
2-Jul-12	77.49950147
3-Jul-12	78.40068889
5-Jul-12	79.77797531
6-Jul-12	79.2469418
9-Jul-12	80.29462121
10-Jul-12	79.55169748
11-Jul-12	79.05728697
12-Jul-12	78.33398271
13-Jul-12	79.12791704
16-Jul-12	79.38166212
17-Jul-12	79.38558601
18-Jul-12	79.29664444
19-Jul-12	80.35086368
20-Jul-12	79.04028343
23-Jul-12	78.97880911
24-Jul-12	78.5981915
25-Jul-12	75.2040241
26-Jul-12	75.19225243
27-Jul-12	76.53683974
30-Jul-12	77.82780052
31-Jul-12	79.88522838
1-Aug-12	79.36858248
2-Aug-12	79.49676298
3-Aug-12	80.53136275
6-Aug-12	81.42731831
7-Aug-12	81.21333534
8-Aug-12	81.07547591
9-Aug-12	81.53587934
10-Aug-12	81.66329352
13-Aug-12	82.75353855
14-Aug-12	82.9755282
15-Aug-12	82.86256306
16-Aug-12	83.58632813
17-Aug-12	85.1323744
20-Aug-12	87.37066059
21-Aug-12	86.17690795
22-Aug-12	87.85930053
23-Aug-12	87.03964643
24-Aug-12	87.11740849
27-Aug-12	88.75382687
28-Aug-12	88.63823463
29-Aug-12	88.46300729
30-Aug-12	87.2022637
31-Aug-12	87.38248252
4-Sep-12	88.66056495
5-Sep-12	88.03794309
6-Sep-12	88.83132622
7-Sep-12	89.37907583
10-Sep-12	87.05409546
11-Sep-12	86.77168259
12-Sep-12	87.98014697
13-Sep-12	89.71271708
14-Sep-12	90.80296211
17-Sep-12	91.91960946
18-Sep-12	92.19926388
19-Sep-12	92.2242213
20-Sep-12	91.7776149
21-Sep-12	91.96085488
24-Sep-12	90.73859825
25-Sep-12	88.47272755
26-Sep-12	87.37460123
27-Sep-12	89.49466808
28-Sep-12	87.62745927
1-Oct-12	86.6140568
2-Oct-12	86.86625807
3-Oct-12	88.19819597
4-Oct-12	87.58739604
5-Oct-12	85.72084401
8-Oct-12	83.82670746
9-Oct-12	83.52196427
10-Oct-12	84.18661967
11-Oct-12	82.50396439
12-Oct-12	82.71597107
15-Oct-12	83.37878751
16-Oct-12	85.35337889
17-Oct-12	84.6731054
18-Oct-12	83.10031529
19-Oct-12	80.10542532
22-Oct-12	83.28289849
23-Oct-12	80.56719007
24-Oct-12	81.02359553
25-Oct-12	80.06575616
26-Oct-12	79.33831315
31-Oct-12	78.19815329
1-Nov-12	78.35839304
2-Nov-12	75.76546196
5-Nov-12	76.79280117
6-Nov-12	76.56009297
7-Nov-12	73.64433115
8-Nov-12	70.97151295
9-Nov-12	72.20023408
12-Nov-12	71.64196444
13-Nov-12	71.65093899
14-Nov-12	70.85669154
15-Nov-12	69.37061207
16-Nov-12	69.6422241
19-Nov-12	74.66427526
20-Nov-12	74.02858695
21-Nov-12	74.13240135
23-Nov-12	75.42579201
26-Nov-12	77.80536686
27-Nov-12	77.17846833
28-Nov-12	76.93562764
29-Nov-12	77.7829305
30-Nov-12	77.24445765
3-Dec-12	77.36455821
4-Dec-12	75.99929199
5-Dec-12	71.10907429
6-Dec-12	72.22458414
7-Dec-12	70.37760908
10-Dec-12	69.92504113
11-Dec-12	71.45165124
12-Dec-12	71.13648625
13-Dec-12	69.90776513
14-Dec-12	67.28191813
17-Dec-12	68.47447711
18-Dec-12	70.46339519
19-Dec-12	69.46167733
20-Dec-12	68.85724156
21-Dec-12	68.54046643
24-Dec-12	68.65106453
26-Dec-12	67.70497566
27-Dec-12	67.97691764
28-Dec-12	67.2548889
31-Dec-12	70.23545489
2-Jan-13	72.460232
3-Jan-13	71.54507892
4-Jan-13	69.55274259
7-Jan-13	69.14360881
8-Jan-13	69.32969869
9-Jan-13	68.24615406
10-Jan-13	69.09213714
11-Jan-13	68.66848571
14-Jan-13	66.22028196
15-Jan-13	64.13106011
16-Jan-13	66.79306925
17-Jan-13	66.34302209
18-Jan-13	65.98931934
22-Jan-13	66.61885745
23-Jan-13	67.83768018
24-Jan-13	59.45637673
25-Jan-13	58.05476359
28-Jan-13	59.36795104
29-Jan-13	60.48185075
30-Jan-13	60.29180151
31-Jan-13	60.11495013
1-Feb-13	59.86815008
4-Feb-13	58.37626355
5-Feb-13	60.42562785
6-Feb-13	60.3604304
7-Feb-13	62.1447816
8-Feb-13	63.04200667
11-Feb-13	63.6989984
12-Feb-13	62.10230941
13-Feb-13	61.98418362
14-Feb-13	61.92843887
15-Feb-13	61.07501324
19-Feb-13	61.05244989
20-Feb-13	59.57388668
21-Feb-13	59.20358225
22-Feb-13	59.83402886
25-Feb-13	58.77089678
26-Feb-13	59.58981375
27-Feb-13	59.0058211
28-Feb-13	58.58508094
1-Mar-13	57.1343901
4-Mar-13	55.75138933
5-Mar-13	57.22384716
6-Mar-13	56.49624541
7-Mar-13	57.14925537
8-Mar-13	57.30029711
11-Mar-13	58.11655956
12-Mar-13	56.86362987
13-Mar-13	56.85301183
14-Mar-13	57.40382308
15-Mar-13	58.8850408
18-Mar-13	60.48571157
19-Mar-13	60.32245908
20-Mar-13	60.00259037
21-Mar-13	60.08886202
22-Mar-13	61.30728305
25-Mar-13	61.5289348
26-Mar-13	61.20455343
27-Mar-13	60.00259037
28-Mar-13	58.7523152
1-Apr-13	56.92733816
2-Apr-13	57.04440215
3-Apr-13	57.33613302
4-Apr-13	56.7693947
5-Apr-13	56.16947497
8-Apr-13	56.56897904
9-Apr-13	56.67117775
10-Apr-13	57.82721775
11-Apr-13	57.64671093
12-Apr-13	57.04546395
15-Apr-13	55.72484421
16-Apr-13	56.57296081
17-Apr-13	53.46187268
18-Apr-13	52.03507246
19-Apr-13	51.83332954
22-Apr-13	52.91371594
23-Apr-13	53.90384894
24-Apr-13	53.81518824
25-Apr-13	54.20248154
26-Apr-13	55.37378499
29-Apr-13	57.08793614
30-Apr-13	58.76824227
1-May-13	58.30502992
2-May-13	59.13191042
3-May-13	59.72386661
6-May-13	61.14801232
7-May-13	60.87565939
8-May-13	61.56344346
9-May-13	61.02988654
10-May-13	60.52216149
13-May-13	60.75865447
14-May-13	59.3049575
15-May-13	57.29944357
16-May-13	58.06477227
17-May-13	57.88867185
20-May-13	59.18069848
21-May-13	58.74378772
22-May-13	58.9701262
23-May-13	59.07514511
24-May-13	59.47731679
28-May-13	58.9814832
29-May-13	59.45059442
30-May-13	60.33644101
31-May-13	60.08992714
3-Jun-13	60.22153482
4-Jun-13	60.03314211
5-Jun-13	59.47197232
6-Jun-13	58.58345349
7-Jun-13	59.03118681
10-Jun-13	58.64090659
11-Jun-13	58.4685473
12-Jun-13	57.74570717
13-Jun-13	58.25009192
14-Jun-13	57.4597778
17-Jun-13	57.72032091
18-Jun-13	57.68959019
19-Jun-13	56.51781423
20-Jun-13	55.69449798
21-Jun-13	55.24850162
24-Jun-13	53.7841157
25-Jun-13	53.79614076
26-Jun-13	53.18687071
27-Jun-13	52.61367586
28-Jun-13	52.98110845
1-Jul-13	54.67664288
2-Jul-13	55.91522477
3-Jul-13	56.22386815
5-Jul-13	55.77226008
8-Jul-13	55.45559999
9-Jul-13	56.43096652
10-Jul-13	56.21451532
11-Jul-13	57.09074186
12-Jul-13	56.98679184
15-Jul-13	57.11105086
16-Jul-13	57.47915152
17-Jul-13	57.49451688
18-Jul-13	57.68798685
19-Jul-13	56.77835734
22-Jul-13	56.96006947
23-Jul-13	55.98203069
24-Jul-13	58.85735779
25-Jul-13	58.58879796
26-Jul-13	58.92149148
29-Jul-13	59.83005209
30-Jul-13	60.56892564
31-Jul-13	60.46337228
1-Aug-13	61.01732702
2-Aug-13	61.80082693
5-Aug-13	62.72408485
6-Aug-13	62.16291506
7-Aug-13	62.12683986
8-Aug-13	62.00391695
9-Aug-13	61.12162439
12-Aug-13	62.8579654
13-Aug-13	65.84511751
14-Aug-13	67.04616516
15-Aug-13	66.96681263
16-Aug-13	67.56128414
19-Aug-13	68.28890652
20-Aug-13	67.39181941
21-Aug-13	67.56531902
22-Aug-13	67.64601651
23-Aug-13	67.38509462
26-Aug-13	67.64736147
27-Aug-13	65.71331161
28-Aug-13	66.02345896
29-Aug-13	66.1315936
30-Aug-13	65.52851435
3-Sep-13	65.71196665
4-Sep-13	67.07185386
5-Sep-13	66.61174367
6-Sep-13	67.00850633
9-Sep-13	68.07774808
10-Sep-13	66.5270113
11-Sep-13	62.90503893
12-Sep-13	63.5748281
13-Sep-13	62.52710568
16-Sep-13	60.5392575
17-Sep-13	61.23863575
18-Sep-13	62.4975166
19-Sep-13	63.52237474
20-Sep-13	62.86469019
23-Sep-13	65.98902803
24-Sep-13	65.78190447
25-Sep-13	64.76377113
26-Sep-13	65.39455652
27-Sep-13	64.92785603
30-Sep-13	64.12088112
1-Oct-13	65.62857924
2-Oct-13	65.84377255
3-Oct-13	65.01662327
4-Oct-13	64.96551486
7-Oct-13	65.60033512
8-Oct-13	64.6844186
9-Oct-13	65.44405098
10-Oct-13	65.85426322
11-Oct-13	66.28115295
14-Oct-13	66.71530545
15-Oct-13	67.07037441
16-Oct-13	67.39773723
17-Oct-13	67.85314007
18-Oct-13	68.44357671
21-Oct-13	70.12100855
22-Oct-13	69.92000455
23-Oct-13	70.6049245
24-Oct-13	71.53967043
25-Oct-13	70.73915133
28-Oct-13	71.26610594
29-Oct-13	69.49103014
30-Oct-13	70.59631677
31-Oct-13	70.30123294
1-Nov-13	69.94186012
4-Nov-13	70.84567201
5-Nov-13	70.67069295
6-Nov-13	70.47177364
7-Nov-13	69.33160604
8-Nov-13	70.42307165
11-Nov-13	70.21852331
12-Nov-13	70.34866584
13-Nov-13	70.43308262
14-Nov-13	71.45122469
15-Nov-13	71.02251193
18-Nov-13	70.16183961
19-Nov-13	70.28643553
20-Nov-13	69.67089654
21-Nov-13	70.50099483
22-Nov-13	70.32025635
25-Nov-13	70.85327253
26-Nov-13	72.16010915
27-Nov-13	73.85926733
29-Nov-13	75.22698143
2-Dec-13	74.57221029
3-Dec-13	76.61390576
4-Dec-13	76.43506125
5-Dec-13	76.82751809
6-Dec-13	75.76135044
9-Dec-13	76.62851636
10-Dec-13	76.50946706
11-Dec-13	75.94263006
12-Dec-13	75.83169776
13-Dec-13	75.00511683
16-Dec-13	75.42043654
17-Dec-13	75.08087547
18-Dec-13	74.50997997
19-Dec-13	73.65634239
20-Dec-13	74.27323421
23-Dec-13	77.12365322
24-Dec-13	76.79626765
26-Dec-13	76.28624963
27-Dec-13	75.77082028
30-Dec-13	75.01729233
31-Dec-13	75.89663374
2-Jan-14	74.82924855
3-Jan-14	73.18555652
6-Jan-14	73.58464224
7-Jan-14	73.05805202
8-Jan-14	73.52105909
9-Jan-14	72.58205775
10-Jan-14	72.09787884
13-Jan-14	72.47531923
14-Jan-14	73.91743914
15-Jan-14	75.40149688
16-Jan-14	74.98076584
17-Jan-14	73.1436187
21-Jan-14	74.27999837
22-Jan-14	74.61008961
23-Jan-14	75.24186259
24-Jan-14	73.87414849
27-Jan-14	74.47345348
28-Jan-14	68.52098854
29-Jan-14	67.74310959
30-Jan-14	67.61215537
31-Jan-14	67.7228171
3-Feb-14	67.84863056
4-Feb-14	68.83078728
5-Feb-14	69.3448638
6-Feb-14	69.74665518
7-Feb-14	70.72240886
10-Feb-14	71.98939167
11-Feb-14	72.93792767
12-Feb-14	72.93248414
13-Feb-14	74.09059624
14-Feb-14	74.03071736
18-Feb-14	74.30289412
19-Feb-14	73.12981229
20-Feb-14	72.28334257
21-Feb-14	71.48042113
24-Feb-14	71.7934244
25-Feb-14	71.0462992
26-Feb-14	70.40532294
27-Feb-14	71.80975501
28-Feb-14	71.61514863
3-Mar-14	71.82200296
4-Mar-14	72.29559052
5-Mar-14	72.44800951
6-Mar-14	72.22890722
7-Mar-14	72.18671982
10-Mar-14	72.25204224
11-Mar-14	72.95561916
12-Mar-14	73.02638512
13-Mar-14	72.21529838
14-Mar-14	71.40421164
17-Mar-14	71.68319282
18-Mar-14	72.31736466
19-Mar-14	72.29831229
20-Mar-14	71.94992604
21-Mar-14	72.51741458
24-Mar-14	73.37749314
25-Mar-14	74.16680574
26-Mar-14	73.45778528
27-Mar-14	73.14206024
28-Mar-14	73.06040721
31-Mar-14	73.04407661
1-Apr-14	73.71227055
2-Apr-14	73.83475009
3-Apr-14	73.32305779
4-Apr-14	72.37452178
7-Apr-14	71.23818382
8-Apr-14	71.23410117
9-Apr-14	72.17038921
10-Apr-14	71.2395447
11-Apr-14	70.71288267
14-Apr-14	70.99458562
15-Apr-14	70.48832324
16-Apr-14	70.63122965
17-Apr-14	71.43823373
21-Apr-14	72.28606434
22-Apr-14	72.35805509
23-Apr-14	71.41237694
24-Apr-14	77.26689901
25-Apr-14	77.83438755
28-Apr-14	80.84874515
29-Apr-14	80.6092296
30-Apr-14	80.30439163
1-May-14	80.49355448
2-May-14	80.6432517
5-May-14	81.78367232
6-May-14	80.89229343
7-May-14	80.6092296
8-May-14	80.46633681
9-May-14	80.13139682
12-May-14	81.12869003
13-May-14	81.25596038
14-May-14	81.27101386
15-May-14	80.57992217
16-May-14	81.76914727
19-May-14	82.73804413
20-May-14	82.75446611
21-May-14	82.97342586
22-May-14	83.1048017
23-May-14	84.0435916
27-May-14	85.61736474
28-May-14	85.395668
29-May-14	86.95165067
30-May-14	86.62594806
2-Jun-14	86.03065126
3-Jun-14	87.24724633
4-Jun-14	88.24351315
5-Jun-14	88.58974325
6-Jun-14	88.34615053
9-Jun-14	89.75980937
10-Jun-14	90.28668125
11-Jun-14	89.91308119
12-Jun-14	88.40910146
13-Jun-14	87.4415731
16-Jun-14	88.32288606
17-Jun-14	88.2079322
18-Jun-14	88.30372708
19-Jun-14	87.99718344
20-Jun-14	87.08713201
23-Jun-14	87.0104961
24-Jun-14	86.48362422
25-Jun-14	86.56026013
26-Jun-14	87.07755253
27-Jun-14	88.11213731
30-Jun-14	89.02218874
1-Jul-14	89.58737857
2-Jul-14	89.54906062
3-Jul-14	90.0759325
7-Jul-14	91.93243741
8-Jul-14	91.34042501
9-Jul-14	91.37874296
10-Jul-14	91.03867111
11-Jul-14	91.21589166
14-Jul-14	92.39416877
15-Jul-14	91.31168654
16-Jul-14	90.79439415
17-Jul-14	89.17536476
18-Jul-14	90.45911205
21-Jul-14	89.98875915
22-Jul-14	90.73691722
23-Jul-14	93.10305093
24-Jul-14	92.94977911
25-Jul-14	93.56382434
28-Jul-14	94.85609737
29-Jul-14	94.24301009
30-Jul-14	94.02268185
31-Jul-14	91.57991223
1-Aug-14	92.08762513
4-Aug-14	91.57033274
5-Aug-14	91.12009677
6-Aug-14	90.96682495
7-Aug-14	90.95724546
8-Aug-14	91.20755117
11-Aug-14	92.41094403
12-Aug-14	92.39168974
13-Aug-14	93.61433688
14-Aug-14	93.86464259
15-Aug-14	94.32674545
18-Aug-14	95.4627483
19-Aug-14	96.78166687
20-Aug-14	96.82017544
21-Aug-14	96.82980259
22-Aug-14	97.54221116
25-Aug-14	97.7540083
26-Aug-14	97.1272813
27-Aug-14	98.32200972
28-Aug-14	98.43753544
29-Aug-14	98.67821401
2-Sep-14	99.44838544
3-Sep-14	95.25095116
4-Sep-14	94.46152545
5-Sep-14	95.27983259
8-Sep-14	94.69257688
9-Sep-14	94.33637259
10-Sep-14	97.23414258
11-Sep-14	97.64810973
12-Sep-14	97.86953401
15-Sep-14	97.84065258
16-Sep-14	97.09936259
17-Sep-14	97.79251687
18-Sep-14	97.99468687
19-Sep-14	97.19563401
22-Sep-14	97.29190544
23-Sep-14	98.81299401
24-Sep-14	97.9561783
25-Sep-14	94.22084688
26-Sep-14	96.99346401
29-Sep-14	96.37732687
30-Sep-14	96.99346401
1-Oct-14	95.48200259
2-Oct-14	96.17515687
3-Oct-14	95.90559687
6-Oct-14	95.90559687
7-Oct-14	95.06803545
8-Oct-14	97.04159973
9-Oct-14	97.25339687
10-Oct-14	96.97420973
13-Oct-14	96.08851259
14-Oct-14	95.06803545
15-Oct-14	93.90315117
16-Oct-14	92.67087688
17-Oct-14	94.02830402
20-Oct-14	96.04037687
21-Oct-14	98.64933258
22-Oct-14	99.14994401
23-Oct-14	100.9213383
24-Oct-14	101.2967969
27-Oct-14	101.1908983
28-Oct-14	102.7601226
29-Oct-14	103.3377511
30-Oct-14	102.991174
31-Oct-14	103.9731426
3-Nov-14	105.3209426
4-Nov-14	104.5507711
5-Nov-14	104.8010768
6-Nov-14	105.0995183
7-Nov-14	105.3992501
10-Nov-14	105.2252123
11-Nov-14	106.0663952
12-Nov-14	107.5650544
13-Nov-14	109.0830511
14-Nov-14	110.3980037
17-Nov-14	110.214297
18-Nov-14	111.6452748
19-Nov-14	110.8717733
20-Nov-14	112.4574514
21-Nov-14	112.6121517
24-Nov-14	114.6957714
25-Nov-14	113.7047226
26-Nov-14	115.0583503
28-Nov-14	114.9906689
1-Dec-14	111.2585241
2-Dec-14	110.8330983
3-Dec-14	112.0900382
4-Dec-14	111.6646124
5-Dec-14	111.1908427
8-Dec-14	108.6769628
9-Dec-14	110.339991
10-Dec-14	108.2418682
11-Dec-14	107.9227988
12-Dec-14	106.0954015
15-Dec-14	104.6402518
16-Dec-14	103.209274
17-Dec-14	105.7860009
18-Dec-14	108.918682
