,text,polarity,subjectivity,date
835,$AAPL https://t.co/tz5nrQC2nz people finally catching on I love apple products don't get me wrong,0.2,0.8,2016-12-03 03:41:30
318,"https://t.co/AVRoa3mefY
Check to see if your iPhone 6S is eligible for a free battery replacement
-
$AAPL",0.4,0.8,2016-12-03 15:47:47
247,"$VRX $AGN $HLF $IEP $KO $PEP $MYL $MRK $srpt $AMGN $AAPL $PRGO
Seeking Free Access 2 IMS Data. Would share some great views 4 free. DM ME",0.533333333333,0.783333333333,2016-12-03 16:58:41
614,RT @insider8news: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/mBwpbjyxqQ https://t.co/…,0.25,0.75,2016-12-03 10:23:20
613,businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/HtUk5D3c4Z,0.25,0.75,2016-12-03 10:23:24
612,RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/PGYlyrQgMe https://t.co/QrLJlHalAs,0.25,0.75,2016-12-03 10:24:12
592,RT @AmitRelester: businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/HtUk5…,0.25,0.75,2016-12-03 10:43:25
616,businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/LijHLirbUI,0.25,0.75,2016-12-03 10:22:15
615,Business LOTP update: businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG …,0.25,0.75,2016-12-03 10:22:19
610,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:25:48
608,businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/Z8NKu3Tzq2,0.25,0.75,2016-12-03 10:31:18
600,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:33:29
599,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:33:49
595,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:37:54
593,businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/BaL7xA41rE,0.25,0.75,2016-12-03 10:40:09
611,RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/7vB3mq35gU https://t.co/sWvncTypD6,0.25,0.75,2016-12-03 10:24:14
527,businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/DCQRRUzINN,0.25,0.75,2016-12-03 11:45:12
576,businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/xrHh8DDhJL,0.25,0.75,2016-12-03 10:54:07
573,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:55:44
567,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 11:03:56
565,RT @simplisticpro: businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/Z8NK…,0.25,0.75,2016-12-03 11:05:58
563,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 11:10:45
530,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 11:41:39
525,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 11:52:59
523,RT @InvestingLatest: businessinsider: RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG … https://t.co/DC…,0.25,0.75,2016-12-03 11:59:42
512,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 12:07:51
469,RIP data: It only ever shows #Apple losing. Read more: https://t.co/PncI2Om38m $AAPL,0.25,0.75,2016-12-03 13:26:47
468,RIP data: It only ever shows #Apple losing. Read more: https://t.co/W0xPyfaWrc $AAPL,0.25,0.75,2016-12-03 13:26:47
467,RIP data: It only ever shows #Apple losing. Read more: https://t.co/zdxMBuYWjr $AAPL,0.25,0.75,2016-12-03 13:26:47
618,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:20:48
407,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 14:05:02
306,"$AAPL ""Wednesday''s total option volume of 14.2 million contracts"" on ADFN InvestorsHub message boards: https://t.co/cZiiIacA5z",0.0,0.75,2016-12-03 16:00:07
617,RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/4OUBYKrCsk https://t.co/hZpPmkMLlI,0.25,0.75,2016-12-03 10:22:13
598,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:34:00
619,RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/RkBdT7wVWu https://t.co/2Z4meWLoOt &lt; www…,0.25,0.75,2016-12-03 10:19:17
634,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 09:56:26
704,12 Great Books on Value Investing: https://t.co/xP2o8s7x8W $SPY $AAPL $IBM $CSCO $COST $WMT $PEP $MCD $KSS $LYB $XOM $ADM #investing,0.8,0.75,2016-12-03 08:18:55
620,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:19:01
650,Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 09:48:04
35,12 Great Books on Options Trading https://t.co/u69ZnBdmhA #options #trading $SPY $AAPL $VIX $VXX $RUT $DIA $QQQ,0.8,0.75,2016-12-03 20:03:55
648,Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/9hIRfbPs1p https://t.co/3ulKtlscKp,0.25,0.75,2016-12-03 09:48:07
642,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 09:51:16
640,#Apple Reported 2016 MacBook Pro graphics issues likely caused by third-party software. Read more: https://t.co/6tQvZ8Pdlu $AAPL,0.25,0.75,2016-12-03 09:52:15
639,#Apple Reported 2016 MacBook Pro graphics issues likely caused by third-party software. Read more: https://t.co/x3bOQFJExB $AAPL,0.25,0.75,2016-12-03 09:52:15
638,#Apple Reported 2016 MacBook Pro graphics issues likely caused by third-party software. Read more: https://t.co/A1DxUUyLuJ $AAPL,0.25,0.75,2016-12-03 09:52:15
649,Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/oq8LMoJAn1 https://t.co/nRKYI7uBZS,0.25,0.75,2016-12-03 09:48:06
621,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:18:35
622,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:18:03
