,text,polarity,subjectivity,date
70,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 15:56:13
55,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 16:13:52
551,Google Passes On Twitter? Good. https://t.co/NPZbYb0am5 $GOOG $GOOGL $TWTR,0.7,0.6,2016-10-15 14:03:57
373,@google your adwords advertising policy is getting worse! $GOOG $GOOGL,-0.5,0.6,2016-10-16 17:28:55
47,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 16:28:43
93,CNNMoney: How much would you pay to own a piece of amazon or google?  https://t.co/vG8zpXreWB $AMZN $GOOGL #news,0.4,0.6,2016-10-17 15:08:05
88,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 15:21:02
871,Buy These 5 Stocks Before It's Too Late $BABA $C $GOOGL $CMG $SBUX https://t.co/QhrpY9PhNP,-0.3,0.6,2016-10-14 10:09:12
101,How much would you pay to own a piece of amazon or google?  https://t.co/lWxyTG4x6N $AMZN $GOOGL #BSAFunds #MerchantCashAdvance,0.4,0.6,2016-10-17 15:03:07
322,$good $googl #google #alphabet https://t.co/Zbs0Iwy6KD,0.7,0.6,2016-10-16 22:10:31
64,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 16:06:45
102,How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 15:03:00
63,RT CNNMoney: How much would you pay to own a piece of amazon or google?  https://t.co/8LOVYnXI9C $AMZN $GOOGL,0.4,0.6,2016-10-17 16:07:09
62,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 16:07:47
95,CNNMoney: How much would you pay to own a piece of amazon or google?  https://t.co/si9w4fR4z0 $AMZN $GOOGL,0.4,0.6,2016-10-17 15:07:41
313,$GOOGL vantillian: Yep. Gonna be a good one Johnny. - vantillian https://t.co/wd1PoedsGD,0.7,0.6,2016-10-16 22:46:09
60,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 16:09:34
59,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 16:10:12
875,Buy These 5 Stocks Before It’s Too Late $BABA $C $SBUX $CMG $GOOGL https://t.co/TT5jMbzN2b,-0.3,0.6,2016-10-14 09:51:36
54,RT CNNMoney: How much would you pay to own a piece of amazon or google?  https://t.co/Pp9fiz5r5d $AMZN $GOOGL,0.4,0.6,2016-10-17 16:14:27
38,$GOOGL easymoneylucy: Good news for $BFGC - easymoneylucy https://t.co/hvJiQfnVHX,0.7,0.6,2016-10-17 16:47:32
774,Google will show different search results to mobile and desktop users https://t.co/Mk6GWbj7Xo $GOOGL … https://t.co/wHOwbZxc16,0.0,0.6,2016-10-14 15:36:27
776,RT @YahooFinance: Google will show different search results to mobile and desktop users https://t.co/0jeT2OYhXe $GOOGL https://t.co/oHe51a2…,0.0,0.6,2016-10-14 15:32:48
71,RT @CNNMoney: How much would you pay to own a piece of @amazon or @google?  https://t.co/TeRxNdXjXd $AMZN $GOOGL,0.4,0.6,2016-10-17 15:55:35
